충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
옥서면사무소,"전라북도 군산시 옥서면 옥구저수지로 209 (옥봉리, 옥서면사무소)",전라북도,연중무휴,0:00,0:00,Y,N,AC완속,1,,N,"전라북도 군산시 옥서면 옥구저수지로 209 (옥봉리, 옥서면사무소)",,케이티,063-454-7561,35.9244289,126.6449232,2020-07-10,4670000,전라북도 군산시
월명동주민센터,전라북도 군산시 구영6길 51 (월명동 월명동주민센터),전라북도,연중무휴,9:00,18:00,Y,N,AC완속,1,,N,전라북도 군산시 구영6길 51 (월명동 월명동주민센터),,케이티,063-454-7561,35.98643627,126.7089752,2020-07-10,4670000,전라북도 군산시
은파리젠시빌,"전라북도 군산시 미룡로 64 (미룡동, 은파리젠시빌파크)",전라북도,연중무휴,0:00,0:00,Y,N,AC완속,2,,N,"전라북도 군산시 미룡로 64 (미룡동, 은파리젠시빌파크)",,케이티,063-454-7561,35.9453105,126.6920594,2020-07-10,4670000,전라북도 군산시
은파코아루아파트,전라북도 군산시 동지곡길 53 (지곡동 은파코아루아파트),전라북도,연중무휴,0:00,0:00,Y,N,AC완속,4,,N,전라북도 군산시 동지곡길 53 (지곡동 은파코아루아파트),,케이티,063-454-7561,35.9551818,126.7089675,2020-07-10,4670000,전라북도 군산시
은파호수공원,전라북도 군산시 은파순환길 9(나운동),전라북도,연중무휴,0:00,0:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 은파순환길 9(나운동),,한국전력,1899-2100,35.955363,126.6890784,2020-07-10,4670000,전라북도 군산시
이마트 군산점,전라북도 군산시 구암3.1로 137,전라북도,연중무휴,0:00,0:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 구암3.1로 137,,한국전력,1899-2100,35.9831618,126.7340054,2020-07-10,4670000,전라북도 군산시
임피면사무소,"전라북도 군산시 임피면 남상2길 1 (읍내리, 임피면사무소)",전라북도,연중무휴,0:00,0:00,Y,N,AC완속,1,,N,"전라북도 군산시 임피면 남상2길 1 (읍내리, 임피면사무소)",,케이티,063-454-7561,35.9824778,126.8506257,2020-07-10,4670000,전라북도 군산시
전북군산 모텔하루,전라북도 군산시 가도안2길 82 옥외,전라북도,연중무휴,0:00,0:00,Y,N,AC완속,1,,N,전라북도 군산시 가도안2길 82,,에버온,1661-7766,35.9469416,126.5656911,2020-07-10,4670000,전라북도 군산시
전북군산 세종카센타,전라북도 군산시 칠성4길 164 옥외주차장,전라북도,연중무휴,9:00,18:00,Y,N,AC완속,1,,N,전라북도 군산시 칠성4길 164,,에버온,1661-7766,35.9697906,126.6774429,2020-07-10,4670000,전라북도 군산시
조촌동주민센터,전라북도 군산시 조촌로 102 (조촌동 조촌동주민센터),전라북도,연중무휴,9:00,18:00,Y,N,AC완속,1,,N,전라북도 군산시 조촌로 102 (조촌동 조촌동주민센터),,케이티,063-454-7561,35.9732015,126.7381447,2020-07-10,4670000,전라북도 군산시
조촌동현대아파트,전라북도 군산시 양안로 120 (조촌동 현대아파트) 101동~106동,전라북도,연중무휴,0:00,0:00,Y,N,AC완속,1,,N,전라북도 군산시 양안로 120 (조촌동 현대아파트) 101동~106동,,케이티,063-454-7561,35.9738297,126.7453876,2020-07-10,4670000,전라북도 군산시
매화동주민센터,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,N,경기도 시흥시 매화로 22 (매화동),,에버온,031-1661-7766,37.4180098,126.8153391,2020-06-01,4010000,경기도 시흥시
신현동주민센터,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,N,경기도 시흥시 신현로 46 (포동),,에버온,031-1661-7766,37.4061828,126.7846101,2020-06-01,4010000,경기도 시흥시
신천동주민센터,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,N,경기도 시흥시 신천동 265-2 신천동주민센터,,에버온,031-1661-7766,37.4384178,126.78505,2020-06-01,4010000,경기도 시흥시
은행동행정복지센터,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,N,경기도 시흥시 수인로3247번길 25 (은행동),,에버온,031-1661-7766,37.4364505,126.7979861,2020-06-01,4010000,경기도 시흥시
대야동주민센터,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,N,경기도 시흥시 대야동 332-1 시흥ABC행복학습타운,,에버온,031-1661-7766,37.4485059,126.7846949,2020-06-01,4010000,경기도 시흥시
장곡동행정복지센터,시설 내,경기도,연중무휴,0:00,23:59,Y,Y,,,,N,경기도 시흥시 인선길 14,,한국전기차충전서비스,1522-1782,37.3774502,126.7874332,2020-06-01,4010000,경기도 시흥시
은행동행정복지센터,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,N,경기도 시흥시 수인로3247번길 25,,한국전기차충전서비스,1522-1782,37.4364505,126.7979861,2020-06-01,4010000,경기도 시흥시
시흥에코센터,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,N,경기도 시흥시 경기과기대로 284,,한국전기차충전서비스,1522-1782,37.3375617,126.739233,2020-06-01,4010000,경기도 시흥시
오이도해양단지 노상주차장2,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 정왕동 2065,,한국전기차충전서비스,1522-1782,37.3426643,126.6880465,2020-06-01,4010000,경기도 시흥시
거모동 제1공영주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 거모동 1725-1,,한국전기차충전서비스,1522-1782,37.3476204,126.7843235,2020-06-01,4010000,경기도 시흥시
목감공영주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 조남동 698,,한국전기차충전서비스,1522-1782,37.3816794,126.8593828,2020-06-01,4010000,경기도 시흥시
능곡공영주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 능곡동 614,,한국전기차충전서비스,1522-1782,37.3689547,126.8142698,2020-06-01,4010000,경기도 시흥시
시흥시중앙도서관,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 정왕대로 191,,한국전기차충전서비스,1522-1782,37.34813074,126.7356562,2020-06-01,4010000,경기도 시흥시
체육공원 제2주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 정왕동 2160,,한국전기차충전서비스,1522-1782,37.338761,126.7555086,2020-06-01,4010000,경기도 시흥시
체육공원 제1주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 정왕동 2156,,한국전기차충전서비스,1522-1782,37.3410994,126.7585284,2020-06-01,4010000,경기도 시흥시
시흥시체육관,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 서해안로 1589,,한국전기차충전서비스,1522-1782,37.4477145,126.7848433,2020-06-01,4010000,경기도 시흥시
경기도 검도회관,시설 내,경기도,연중무휴,0:00,23:59,Y,Y,,,,Y,경기도 시흥시 봉화로 23,,한국전기차충전서비스,1522-1782,37.3678461,126.7366948,2020-06-01,4010000,경기도 시흥시
정왕역환승공영주차장,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,Y,경기도 시흥시 정왕동,,한국전기차충전서비스,1522-1782,37.32479,126.6785522,2020-06-01,4010000,경기도 시흥시
정왕제2공영주차장,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,Y,경기도 시흥시 정왕동,,한국전기차충전서비스,1522-1782,37.32479,126.6785522,2020-06-01,4010000,경기도 시흥시
정왕제6공영주차장,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,Y,경기도 시흥시 군자천로,,한국전기차충전서비스,1522-1782,37.396835,126.8063547,2020-06-01,4010000,경기도 시흥시
하중제3공영주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 하중동,,한국전기차충전서비스,1522-1782,37.3965212,126.8002723,2020-06-01,4010000,경기도 시흥시
장곡제2공영주차장,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,Y,경기도 시흥시 장곡동,,한국전기차충전서비스,1522-1782,37.3828409,126.7850317,2020-06-01,4010000,경기도 시흥시
시흥시 시흥시청,시설 내,경기도,연중무휴,0:00,23:59,Y,N,,,,Y,경기도 시흥시 시청로 20,,포스코ICT,031-310-3078,37.3804216,126.8040627,2020-06-01,4010000,경기도 시흥시
갯골생태공원,시설 내,경기도,연중무휴,0:00,23:59,N,Y,,,,N,경기도 시흥시 장곡동 724-32,,환경부,1661-9408,37.3897943,126.7812607,2020-06-01,4010000,경기도 시흥시
한국국토정보공사 시흥광명지사,시설 내,경기도,연중무휴,9:00,18:00,Y,N,,,,Y,경기도 시흥시 새재로 41,,대영채비,1522-2573,37.3826894,126.8028863,2020-06-01,4010000,경기도 시흥시
한국타이어 금산공장,충청남도 금산군 제원면 금강로 1 복지관(명암리 433),충청남도,연중무휴,0:00,0:00,Y,N,AC완속,,,N,충청남도 금산군 제원면 금강로 1,충청남도 금산군 제원면 명암리 433,제주전기자동차서비스,,36.11704286,127.5270915,2020-04-21,6440000,충청남도
한국타이어 금산공장,충청남도 금산군 제원면 금강로 1 복지관(명암리 433),충청남도,연중무휴,0:00,0:00,Y,N,AC완속,,,N,충청남도 금산군 제원면 금강로 1,충청남도 금산군 제원면 명암리 433,제주전기자동차서비스,,36.11704286,127.5270915,2020-04-21,6440000,충청남도
한국타이어 금산공장,충청남도 금산군 제원면 금강로 1 복지관(명암리 433),충청남도,연중무휴,0:00,0:00,Y,N,AC완속,,,N,충청남도 금산군 제원면 금강로 1,충청남도 금산군 제원면 명암리 433,제주전기자동차서비스,,36.11704286,127.5270915,2020-04-21,6440000,충청남도
교월동 행정복지센터,전라북도 김제시 벽지산로 215 (옥산동) 교월동 행정복지센터,전라북도,연중무휴,0:00,23:59,Y,N,AC3상,1,,N,전라북도 김제시 벽지산로 215,전라북도 김제시 옥산동 275,에버온,1661-7766,35.79481567,126.8785354,2020-07-06,4710000,전라북도 김제시
김제문화예술회관,전라북도 김제시 성산길 20,전라북도,연중무휴,0:00,23:59,N,Y,DC콤보,,2,N,전라북도 김제시 성산길 20,전라북도 김제시 교동 280-1,환경부(한국자동차환경협회),1661-9408,35.80244226,126.8768598,2020-07-06,4710000,전라북도 김제시
국민건강보험공단 김제지사,전라북도 김제시 동서로 317,전라북도,연중무휴,0:00,23:59,N,Y,DC콤보,,2,N,전라북도 김제시 동서로 317,전라북도 김제시 검산동 912-27,환경부(한국자동차환경협회),1661-9408,35.804361,126.9011173,2020-07-06,4710000,전라북도 김제시
청소년농생명센터,전라북도 김제시 부량면 벽골제로 421,전라북도,연중무휴,6:00,21:30,N,Y,DC콤보,,3,N,전라북도 김제시 부량면 벽골제로 421,전라북도 김제시 부량면 용성리 632,환경부(한국자동차환경협회),1661-9408,35.75349951,126.8510274,2020-07-06,4710000,전라북도 김제시
강화군청충전소,강화군청후문주차장,인천광역시,연중무휴,9:00,18:00,Y,N,AC완속,2,0,N,인천광역시 강화군 강화대로 394,인천광역시 강화군 강화읍 관청리 163,PNE시스템즈,031-278-9450,37.74739294,126.4870789,2019-09-20,3570000,인천광역시 강화군
강화읍사무소 충전소,강화읍사무소 주차장,인천광역시,연중무휴,0:00,24:00:00,Y,N,AC완속,1,0,N,인천광역시 강화군 강화읍 강화대로440번길 10,인천광역시 강화군 강화읍 관청리 552,한국환경공단,032-590-3681,37.74834423,126.4837111,2019-09-20,3570000,인천광역시 강화군
강화풍물시장 충전소,강화풍물시장 입구 좌측,인천광역시,연중무휴,0:00,24:00:00,Y,Y,DC차데모/콤보,1,1,N,인천광역시 강화군 강화읍 중앙로 17-9,인천광역시 강화군 강화읍 갑곳리 849,한국환경공단,032-590-3681,37.74142136,126.4928674,2019-09-20,3570000,인천광역시 강화군
덕산국민여가캠핑장 충전소,덕산국민여가캠핑장 주차장,인천광역시,연중무휴,0:00,24:00:00,Y,Y,DC차데모/콤보,1,1,N,인천광역시 강화군 내가면 고천리 산404,인천광역시 강화군 내가면 고천리 산404,한국환경공단,032-590-3681,37.71135633,126.3917073,2019-09-20,3570000,인천광역시 강화군
마니산 충전소,마니산 주차장,인천광역시,연중무휴,0:00,24:00:00,Y,Y,DC차데모/콤보,1,1,N,인천광역시 강화군 화도면 마니산로675번길 18,인천광역시 강화군 화도면 상방리 402-2,한국환경공단,032-590-3681,37.63245827,126.4237957,2019-09-20,3570000,인천광역시 강화군
정동진해변 주차장,정동진해변 주차장,강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,강원도 강릉시 강동면 정동역길 17,강원도 강릉시 강동면 정동진리 303,환경부(한국자동차환경협회),1661-9408,37.691317,129.0328303,2020-09-15,4200000,강원도 강릉시
강릉종합운동장,강릉종합운동장,강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 강릉시 종합운동장길 69 (교동),강원도 강릉시 교동 2-10 강릉종합운동장,환경부(한국자동차환경협회),1661-9408,37.77370375,128.8978335,2020-09-15,4200000,강원도 강릉시
구정휴게소(속초방향),구정휴게소(속초방향),강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 구정면 회산로 88-35,강원도 강릉시 구정면 제비리 883-2,환경부(한국자동차환경협회),1661-9408,37.72255409,128.8497335,2020-09-15,4200000,강원도 강릉시
구정휴게소(동해방향),구정휴게소(동해방향),강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 구정면 동해고속도로 345,강원도 강릉시 구정면 제비리 888,환경부(한국자동차환경협회),1661-9408,37.722287,128.851161,2020-09-15,4200000,강원도 강릉시
옥계휴게소(속초방향),옥계휴게소(속초방향),강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 옥계면 동해고속도로 320,강원도 강릉시 옥계면 주수리 88-5,환경부(한국자동차환경협회),1661-9408,37.61619015,129.0602228,2020-09-15,4200000,강원도 강릉시
강릉휴게소(강릉방향),강릉휴게소(강릉방향),강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 성산면 영동고속도로 231,강원도 강릉시 성산면 보광리 103,환경부(한국자동차환경협회),1661-9408,37.75963893,128.8050133,2020-09-15,4200000,강원도 강릉시
강릉휴게소(인천방향),강릉휴게소(인천방향),강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 성산면 영동고속도로 232,강원도 강릉시 성산면 보광리 151,환경부(한국자동차환경협회),1661-9408,37.75734947,128.8066377,2020-09-15,4200000,강원도 강릉시
하나로마트 강릉농협 강동점,하나로마트 강릉농협 강동점,강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 강동면 와천로 463,강원도 강릉시 강동면 상시동리 146-5,환경부(한국자동차환경협회),1661-9408,37.72696354,128.9535444,2020-09-15,4200000,강원도 강릉시
강북공설운동장,강북공설운동장,강원도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,강원도 강릉시 연곡면 연주로 188,강원도 강릉시 연곡면 영진리 360-2,환경부(한국자동차환경협회),1661-9408,37.87285253,128.8348875,2020-09-15,4200000,강원도 강릉시
국민연금공단 강릉사옥,국민연금공단 강릉사옥,강원도,연중무휴,0:00,24:00:00,N,Y,DC콤보,0,1,Y,강원도 강릉시 경강로2224번길 12 (포남동),강원도 강릉시 포남동 892-7,환경부(한국자동차환경협회),1661-9408,37.761969,128.9072247,2020-09-15,4200000,강원도 강릉시
강릉 모래내 행복센터,강릉 모래내 행복센터,강원도,연중무휴,0:00,24:00:00,N,Y,DC콤보,0,1,Y,강원도 강릉시 사천면 석교리 972-2,강원도 강릉시 사천면 석교리 972-2,환경부(한국자동차환경협회),1661-9408,37.827087,128.848245,2020-09-15,4200000,강원도 강릉시
